density,avg_speed,d_density,d_speed,neighbor_density,neighbor_speed,flow_variance,label
1,1.1132,0,0.0,1,1.0085,0.0,0
1,1.1934,-1,-0.0792,1,1.3517,0.0,0
13,0.0579,0,0.0,16,0.0576,0.0001,2
1,0.1146,0,-0.026,16,0.0576,0.0,0
2,1.3051,1,0.0334,1,1.2716,0.0025,0
2,1.1645,0,0.0,1,1.0355,0.0,0
6,1.0109,0,0.0107,13,0.4049,0.0,0
1,1.2716,0,-0.0254,2,1.2971,0.0,0
2,1.2531,2,0.0,8,0.425,0.0,0
4,1.1131,1,0.0825,4,1.1452,0.0428,0
1,1.1114,0,-0.0766,1,1.188,0.0,0
4,0.0622,0,0.0,25,0.0597,0.0,1
1,1.3423,0,0.4002,4,0.9913,0.0,0
1,1.0407,-1,0.0069,2,0.9143,0.0,0
7,0.8374,3,0.075,4,0.7712,0.0,1
1,0.7904,0,0.0,13,0.0579,0.0,0
2,0.9676,1,-0.0639,7,0.8374,0.0,0
2,1.1316,0,-0.0861,0,1.1316,0.0002,0
8,0.425,-5,0.0248,13,0.3978,0.0,2
1,1.3904,0,0.0,0,1.3904,0.0,0
1,1.1412,1,0.0,0,1.1412,0.0,0
1,1.2421,1,0.0,0,1.2421,0.0,0
1,1.0641,1,0.0,1,1.133,0.0,0
1,1.2676,-1,0.0146,3,0.7029,0.0,0
1,1.2971,1,0.0,1,1.2716,0.0,0
1,1.3517,0,0.1111,1,1.1934,0.0,0
1,1.1624,0,0.0,0,1.1624,0.0,0
4,0.9913,1,-0.0424,1,1.3423,0.0,0
3,0.9185,-1,0.0436,5,0.8196,0.0,0
1,1.133,-1,-0.0766,2,1.0641,0.0,0
1,1.1795,0,0.0,13,0.0579,0.0,0
2,0.9143,1,-0.1348,28,0.0609,0.0,0
1,0.9313,1,0.0,13,0.4049,0.0,0
1,1.1844,0,0.0,0,1.1844,0.0,0
1,1.188,1,0.0,1,1.1114,0.0,0
1,1.0485,0,0.0,0,1.0485,0.0,0
1,1.1617,1,0.0,0,1.1617,0.0,0
2,1.212,2,0.0,1,1.1795,0.0,0
2,0.9741,-1,-0.0883,2,0.9676,0.0,0
1,1.0085,0,0.0,1,1.1132,0.0,0
1,1.0791,1,0.0,0,1.0791,0.0,0
1,0.9838,0,0.025,13,0.4049,0.0,0
1,1.0355,0,0.0,2,1.1645,0.0,0
1,1.2102,0,0.0,0,1.2102,0.0,0
26,0.0618,1,0.0001,27,0.0576,0.0,2
11,0.8223,4,-0.0151,3,0.8689,0.0,1
13,0.0719,0,0.014,16,0.0576,0.0001,2
14,0.0597,0,0.0,26,0.0576,0.0,2
8,0.412,0,0.0142,15,0.4155,0.0,2
4,0.8917,-2,-0.1192,15,0.4155,0.0,1
1,0.9305,1,0.0,3,1.0336,0.0,0
1,0.7904,1,0.0,1,0.0627,0.0,0
16,0.0576,0,0.0,27,0.0584,0.0001,2
2,1.0439,2,0.0,3,0.8689,0.0,0
27,0.0584,-1,-0.0025,26,0.0576,0.0,2
3,1.0336,-1,-0.0796,3,0.9305,0.0822,0
5,0.7813,5,0.0,4,0.4268,0.0,1
2,1.1645,0,0.0,0,1.1645,0.0,0
4,0.0622,0,0.0,26,0.0597,0.0,1
15,0.4155,2,0.0106,8,0.412,0.0,2
1,0.9071,-2,-0.0115,5,0.884,0.0,0
2,1.2531,0,0.0,5,0.4268,0.0,0
1,1.1969,0,0.0,0,1.1969,0.0,0
4,0.7136,1,0.0108,5,0.7715,0.0,1
3,0.7715,-4,0.011,5,0.7136,0.0,0
2,0.4167,2,0.0,15,0.412,0.0,0
3,0.8689,-1,0.0448,11,0.8223,0.0,0
1,1.0254,-1,-0.0734,1,1.1723,0.0,0
1,1.1989,1,0.0,0,1.1989,0.0,0
1,1.1723,1,0.0,1,1.0254,0.0,0
1,1.1114,0,0.0,1,1.188,0.0,0
2,1.1962,1,-0.1106,2,1.062,0.0,0
2,0.9411,-2,-0.0503,2,1.0439,0.0,0
1,1.153,1,0.0,2,0.4167,0.0,0
1,1.0485,0,0.0,0,1.0485,0.0,0
1,1.1412,0,0.0,0,1.1412,0.0,0
1,1.1844,0,0.0,0,1.1844,0.0,0
3,0.8575,1,-0.0568,27,0.0584,0.0,0
1,1.0791,0,0.0,0,1.0791,0.0,0
1,1.2421,0,0.0,0,1.2421,0.0,0
5,1.0359,4,-0.1448,4,0.8917,0.0271,0
1,1.3368,1,0.0,1,0.9071,0.0,0
1,0.0627,0,-0.052,16,0.0576,0.0,0
3,0.4268,-5,0.0018,15,0.412,0.0,0
1,1.3842,-1,0.2389,3,1.0336,0.0,0
1,1.1132,0,0.0,0,1.1132,0.0,0
2,1.212,0,0.0,0,1.212,0.0209,0
2,1.1732,2,0.0,3,1.1699,0.0,0
1,1.2406,0,0.0,1,1.3517,0.0,0
1,1.3904,1,0.0,1,1.1934,0.0,0
3,1.1699,-1,0.0187,3,1.0336,0.0007,0
1,1.1934,0,0.0,1,1.3904,0.0,0
1,0.9049,-1,-0.0627,11,0.8223,0.0,0
1,1.1631,1,0.0,0,1.1631,0.0,0
1,1.188,0,0.0,1,1.1114,0.0,0
5,0.884,0,0.0644,4,0.7136,0.0,1
2,0.953,1,-0.0308,15,0.4155,0.0,0
1,1.2716,0,0.0,2,1.2971,0.0,0
1,1.2971,0,0.0,1,1.2716,0.0,0
1,1.0085,1,0.0,0,1.0085,0.0,0
2,1.3051,0,0.0,1,1.2716,0.0002,0
1,1.1617,0,0.0,1,1.3517,0.0,0
1,1.1624,1,0.0,0,1.1624,0.0,0
2,1.062,0,0.0879,2,0.9049,0.0,0
1,1.133,0,0.0,1,1.0641,0.0,0
1,1.0641,0,0.0,1,1.133,0.0,0
1,1.1795,0,0.3891,13,0.0627,0.0,0
1,1.2676,0,0.0,4,0.7136,0.0,0
1,1.2102,1,0.0,0,1.2102,0.0,0
1,1.3423,0,0.0,2,0.9411,0.0,0
1,1.3517,1,0.0,1,1.1617,0.0,0
1,1.0355,0,-0.3013,1,1.3368,0.0,0
1,0.9089,-3,0.0172,17,0.4059,0.0,0
1,1.3517,0,0.0,1,1.1934,0.0,0
1,1.0355,0,0.0,2,1.1645,0.0,0
1,1.1694,-1,0.1074,4,0.7755,0.0,0
6,1.0112,1,-0.0246,1,0.5717,0.0264,0
1,1.1631,1,0.0,1,1.0011,0.0,0
14,0.0584,-2,0.0008,27,0.0565,0.0001,2
26,0.0586,-1,0.0002,27,0.0584,0.0,2
9,0.8609,-2,0.0386,4,0.7577,0.0,1
4,1.1653,1,-0.0046,5,1.0669,0.0098,0
16,0.0588,2,-0.0009,27,0.0584,0.0,2
1,1.1844,1,0.0,0,1.1844,0.0,0
17,0.4059,2,-0.0096,6,0.3822,0.0,2
5,1.0669,2,0.0333,4,1.133,0.0729,0
11,0.0565,-2,-0.0154,14,0.0584,0.0001,2
27,0.0614,1,-0.0004,26,0.0584,0.0,2
7,0.7833,2,0.002,4,0.7029,0.0,1
1,1.2956,-2,0.8688,17,0.3822,0.0,0
3,0.8235,-1,0.1098,7,0.7029,0.0,0
1,1.3368,0,0.0,1,1.0355,0.0,0
2,1.2843,1,-0.0127,1,1.355,0.0001,0
6,0.3822,-2,-0.0298,17,0.4059,0.0,1
4,0.0622,0,0.0,27,0.0588,0.0,1
4,0.7029,1,-0.0686,7,0.7833,0.0,1
3,0.6873,0,-0.1702,26,0.0586,0.0,0
2,0.9527,0,-0.0003,17,0.4059,0.0,0
1,1.0254,0,-0.1469,1,1.1723,0.0,0
1,1.1114,0,0.0,1,1.188,0.0,0
1,1.1723,1,0.0,1,1.0254,0.0,0
3,0.062,2,-0.0006,16,0.0565,0.0081,0
4,0.7755,3,-0.1294,9,0.8609,0.0,1
2,0.9411,0,-0.1028,2,0.7577,0.0,0
1,1.1624,0,0.0,0,1.1624,0.0,0
1,1.2555,-1,0.0435,1,1.1685,0.0,0
4,0.8694,-1,-0.0145,4,0.7029,0.0,1
2,0.7577,-1,-0.1113,9,0.8609,0.0,0
1,1.2421,1,0.0,1,1.2555,0.0,0
1,1.343,0,0.19,5,0.4282,0.0,0
3,1.0624,1,-0.1339,1,1.1694,0.0245,0
5,0.4282,3,0.0116,17,0.3822,0.0,1
2,1.0562,2,0.0,2,0.7577,0.0,0
1,1.2102,0,0.0,0,1.2102,0.0,0
1,1.1132,1,0.0,1,1.0085,0.0,0
2,1.1645,2,0.0,1,1.0355,0.0,0
1,1.1989,0,0.0,0,1.1989,0.0,0
1,1.3423,-1,0.4012,2,0.9411,0.0,0
1,1.0641,0,-0.0689,1,1.133,0.0,0
1,1.0791,0,0.0,0,1.0791,0.0,0
1,1.355,0,0.0833,2,1.2552,0.0,0
1,1.2552,-1,-0.0499,1,1.355,0.0,0
1,1.1617,1,0.0,1,1.2406,0.0,0
1,1.1192,1,0.0,6,1.0112,0.0,0
1,1.0485,1,0.0,0,1.0485,0.0,0
1,0.5717,1,0.0,17,0.4059,0.0,0
1,1.3904,0,0.197,1,1.1934,0.0,0
2,1.2391,0,-0.014,7,0.7833,0.0,0
1,0.7904,0,0.0,3,0.062,0.0,0
1,1.1685,1,0.0,11,0.0565,0.0,0
1,1.1969,1,0.0,0,1.1969,0.0,0
1,1.1934,1,0.0,1,1.3517,0.0,0
1,1.1412,1,0.0,0,1.1412,0.0,0
1,1.2406,1,0.0,1,1.1617,0.0,0
1,1.133,1,0.0,5,1.0641,0.0,0
1,1.0085,0,0.0,1,1.1132,0.0,0
1,1.188,0,0.0,1,1.1114,0.0,0
1,0.7624,0,-0.4172,11,0.0565,0.0,0
1,1.0011,0,-0.1621,1,1.1631,0.0,0
1,1.1617,0,0.0,2,1.2962,0.0,0
26,0.0615,-1,0.0002,27,0.0577,0.0,2
6,0.7308,2,0.0279,6,0.7458,0.0,1
1,1.2102,0,0.0,0,1.2102,0.0,0
13,0.0577,-1,-0.0006,27,0.0576,0.0,2
1,1.3423,0,0.0,1,0.9182,0.0,0
19,0.401,2,-0.0049,9,0.4146,0.0,2
6,1.0704,1,0.0035,2,1.1316,0.0912,0
1,1.1631,0,0.0,1,1.0011,0.0,0
7,0.8125,-2,-0.0485,7,0.8229,0.0,1
2,1.212,1,0.0435,8,0.0576,0.0,0
2,1.1316,-2,-0.0337,6,1.0704,0.0,0
17,0.0592,1,0.0005,26,0.0577,0.0,2
1,1.1844,0,0.0,0,1.1844,0.0,0
27,0.0706,1,0.0119,26,0.0577,0.0,2
1,0.7346,0,-0.0278,8,0.0576,0.0,0
7,0.8229,3,0.0473,7,0.8125,0.0,1
6,0.0615,3,-0.0005,17,0.0576,0.0052,1
2,1.3051,1,-0.0499,1,1.2716,0.0,0
3,0.8775,-1,0.0081,6,0.7308,0.0,0
2,1.0604,1,0.1515,19,0.401,0.0,0
5,0.9806,-1,-0.0306,2,0.5984,0.0206,0
6,0.7458,-1,-0.0375,6,0.7308,0.0,1
2,1.2962,1,0.0556,1,1.1617,0.0857,0
5,0.0631,1,0.0009,26,0.0592,0.0,1
2,1.012,0,0.2543,7,0.8125,0.0,0
8,0.0576,-3,0.0011,13,0.0577,0.0,2
9,0.4146,4,-0.0136,19,0.401,0.0,2
1,1.1989,1,0.0,0,1.1989,0.0,0
1,1.3904,0,0.0,0,1.3904,0.0,0
2,1.0247,-1,-0.0376,2,1.0372,0.0322,0
2,0.5715,-1,-0.1158,27,0.0706,0.0,0
1,1.1969,0,0.0,0,1.1969,0.0,0
1,1.0791,1,0.0,0,1.0791,0.0,0
1,1.2971,1,0.0,1,1.2716,0.0,0
2,0.779,2,0.0,6,0.7308,0.0,0
1,1.1412,0,0.0,0,1.1412,0.0,0
2,1.0372,1,-0.1323,7,0.8229,0.0,0
1,1.1911,1,0.0,5,0.5984,0.0,0
1,1.0011,0,0.0,1,1.1631,0.0,0
1,1.1934,0,-0.1584,2,1.2962,0.0,0
1,1.1132,0,0.0,1,1.0085,0.0,0
1,1.2421,0,0.0,0,1.2421,0.0,0
2,1.1645,0,0.0,1,1.0355,0.0,0
1,1.0641,0,0.0,0,1.0641,0.0,0
1,1.188,1,0.0,1,1.1114,0.0,0
1,1.3368,1,0.0,3,0.8775,0.0,0
1,1.1723,0,0.0,1,1.0254,0.0,0
1,0.9972,-1,0.0444,19,0.401,0.0,0
1,1.0355,0,0.0,2,1.1645,0.0,0
1,1.0254,0,0.0,1,1.1723,0.0,0
1,1.2144,1,0.0,2,1.0247,0.0,0
2,1.2531,1,-0.0426,19,0.401,0.0,0
1,0.9395,-1,-0.1167,2,0.9182,0.0,0
1,1.0485,0,0.0,0,1.0485,0.0,0
1,0.5984,0,0.0267,19,0.401,0.0,0
1,0.8435,-2,0.02,6,0.7308,0.0,0
1,1.0085,0,0.0,1,1.1132,0.0,0
1,0.9182,-1,-0.0229,2,0.9395,0.0,0
1,1.0884,1,0.0,1,1.1911,0.0,0
1,1.1799,0,0.3895,6,0.0615,0.0,0
1,1.2676,-1,0.0286,6,0.7458,0.0,0
1,1.2716,-1,-0.0127,2,1.2971,0.0,0
1,1.1114,0,-0.0766,1,1.188,0.0,0
1,1.1624,1,0.0,0,1.1624,0.0,0
1,1.343,1,0.0,1,1.0884,0.0,0
14,0.3649,-5,-0.0361,13,0.3991,0.0,2
13,0.0577,0,-0.0,27,0.0566,0.0001,2
1,1.1624,0,0.0,0,1.1624,0.0,0
11,0.0629,5,0.0014,17,0.0566,0.0033,2
26,0.0793,-1,0.0088,27,0.0577,0.0,2
2,0.8975,0,-0.3555,14,0.3649,0.0,0
1,1.1631,0,0.0,2,1.1824,0.0,0
1,1.1799,1,0.0,0,1.1799,0.0,0
11,0.8125,4,-0.0103,3,0.7926,0.0,1
1,1.1969,1,0.0,1,1.1412,0.0,0
3,0.9976,1,-0.0143,3,0.7926,0.0,0
2,1.1116,1,-0.1028,2,1.0667,0.0094,0
5,0.9573,0,-0.0233,2,0.5312,0.021,0
1,1.0355,1,0.0,1,1.2977,0.0,0
27,0.0613,1,-0.0003,26,0.0577,0.0,2
1,1.0485,1,0.0,0,1.0485,0.0,0
17,0.0592,0,-0.0,27,0.0577,0.0,2
3,1.1062,-3,0.0359,2,1.1316,0.0588,0
13,0.3991,4,-0.0155,14,0.3649,0.0,2
3,0.0566,-5,-0.001,13,0.0577,0.0,0
5,0.7266,-1,-0.0191,4,0.6995,0.0,1
1,1.2552,-1,-0.0499,1,1.355,0.0,0
2,1.1316,0,0.0,3,1.1062,0.0,0
4,0.7949,-2,0.064,5,0.6995,0.0,1
1,1.343,0,0.0,1,1.0532,0.0,0
3,0.6995,1,-0.0795,5,0.7266,0.0,0
2,1.2843,1,-0.0127,1,1.355,0.0,0
6,0.0614,1,-0.0016,27,0.0592,0.0,1
1,1.1989,0,0.0,0,1.1989,0.0,0
1,1.0791,0,0.0,0,1.0791,0.0,0
1,1.2977,0,0.2622,1,1.0312,0.0,0
3,0.7926,-4,-0.0198,11,0.8125,0.0,0
2,1.1824,2,0.0,1,1.1631,0.0115,0
1,1.1114,0,0.0,1,1.188,0.0,0
1,1.3423,0,0.4241,3,0.9421,0.0,0
1,1.2406,1,0.0,1,1.1934,0.0,0
1,1.1883,1,0.0,3,1.1062,0.0,0
1,1.2421,1,0.0,2,1.212,0.0,0
1,1.2102,1,0.0,0,1.2102,0.0,0
3,0.8374,2,-0.0061,5,0.7266,0.0,0
2,1.0501,0,-0.0103,14,0.3649,0.0,0
1,1.1617,1,0.0,0,1.1617,0.0,0
1,1.2676,0,0.0,5,0.7266,0.0,0
1,1.1192,0,0.0307,1,1.0532,0.0,0
1,1.1934,0,0.0,1,1.2406,0.0,0
1,1.3517,-1,0.0556,1,1.1934,0.0,0
1,1.0085,1,0.0,1,1.1132,0.0,0
1,0.7902,0,0.0556,11,0.0566,0.0,0
1,1.3904,1,0.0,1,1.1934,0.0,0
1,1.3368,0,0.0,1,1.0355,0.0,0
3,0.8026,2,-0.1946,14,0.3649,0.0,0
2,0.5312,1,-0.0672,14,0.3649,0.0,0
1,1.0312,-1,-0.1333,1,1.2977,0.0,0
1,1.188,0,0.0,1,1.1114,0.0,0
1,0.5254,-1,-0.0461,26,0.0793,0.0,0
1,1.1412,0,0.0,1,1.1969,0.0,0
2,1.0988,1,-0.0734,0,1.0988,0.0,0
1,1.1844,1,0.0,0,1.1844,0.0,0
1,1.355,0,0.0833,2,1.2552,0.0,0
2,1.0667,0,0.0419,2,0.9049,0.0271,0
2,1.212,0,0.0,3,0.0566,0.001,0
1,0.9049,-1,-0.1323,11,0.8125,0.0,0
1,1.0532,0,-0.1379,5,0.5312,0.0,0
1,0.9421,0,0.0026,3,0.9976,0.0,0
1,1.1584,1,0.0,5,0.9573,0.0,0
1,1.0641,0,0.0,0,1.0641,0.0,0
1,1.1132,1,0.0,1,1.0085,0.0,0
1,1.0867,-1,0.0201,2,1.0202,0.0,0
26,0.0612,-1,-0.0,27,0.0584,0.0,2
3,0.9193,0,-0.0783,3,0.8976,0.0,0
3,1.078,0,-0.0282,1,1.0641,0.029,0
2,0.9054,-3,-0.0519,4,0.502,0.0312,0
1,1.0202,0,0.1152,12,0.8322,0.0,0
13,0.4056,0,0.0065,12,0.3941,0.0,2
18,0.0587,1,-0.0005,26,0.0584,0.0,2
12,0.0584,-1,0.0006,27,0.0587,0.0001,2
2,1.1645,1,-0.1333,1,1.0355,0.0,0
12,0.8322,1,0.0196,3,0.8976,0.0,1
14,0.0587,3,-0.0042,18,0.0584,0.0026,2
27,0.0868,1,0.0075,26,0.0584,0.0,2
7,0.7078,2,-0.0189,7,0.7607,0.0,1
3,0.8976,0,0.105,12,0.8322,0.0,0
2,1.1824,1,0.0192,1,1.1631,0.0013,0
12,0.3941,-2,0.0292,13,0.4056,0.0,2
4,0.502,2,-0.0292,13,0.3941,0.0,1
1,0.8101,-2,-0.0274,7,0.7078,0.0,0
2,1.2962,2,0.0,1,1.1617,0.0056,0
1,1.2716,-1,-0.0127,2,1.2971,0.0,0
2,0.9916,1,0.2014,14,0.0587,0.0,0
1,1.0254,-1,-0.0734,1,1.1723,0.0,0
1,1.0791,1,0.0,1,0.8101,0.0,0
2,1.1195,0,0.0694,12,0.3941,0.0,0
1,1.1631,1,0.0,2,1.1824,0.0,0
1,1.0085,1,0.0,0,1.0085,0.0,0
1,1.0641,1,0.0,3,1.078,0.0,0
1,1.3069,1,0.0,2,1.023,0.0,0
3,0.9673,2,-0.0859,4,0.502,0.0005,0
3,1.1106,2,-0.0086,3,0.9673,0.0212,0
1,1.1723,1,0.0,1,1.0254,0.0,0
1,1.0485,0,0.0,0,1.0485,0.0,0
2,1.3051,1,-0.0499,1,1.2716,0.0,0
7,0.0615,1,0.0001,26,0.0587,0.0,1
1,1.2474,0,0.3053,3,0.9193,0.0,0
7,0.7607,4,-0.0419,12,0.3941,0.0,1
2,1.023,0,-0.0886,1,1.0867,0.0002,0
1,1.1799,0,0.0,1,0.7346,0.0,0
1,1.2971,1,0.0,1,1.2716,0.0,0
1,1.1989,1,0.0,0,1.1989,0.0,0
1,1.188,1,0.0,1,1.1114,0.0,0
1,1.1114,0,-0.0766,1,1.188,0.0,0
2,0.8252,2,0.0,13,0.3941,0.0,0
1,1.1934,0,0.0,1,1.3904,0.0,0
1,1.2421,0,0.0,0,1.2421,0.0,0
1,1.1412,1,0.0,0,1.1412,0.0,0
1,1.1617,0,0.0,2,1.2962,0.0,0
1,1.2676,-1,0.3701,12,0.3941,0.0,0
1,1.2163,1,0.0,3,1.1106,0.0,0
1,1.1624,1,0.0,0,1.1624,0.0,0
1,1.1844,0,0.0,0,1.1844,0.0,0
1,1.1132,0,0.0,0,1.1132,0.0,0
1,1.3904,1,0.0,1,1.1934,0.0,0
1,1.0355,0,0.0,2,1.1645,0.0,0
1,0.7346,1,0.0,14,0.0587,0.0,0
3,0.8317,-1,0.0369,7,0.7078,0.0,0
1,1.3368,1,0.0,3,0.8101,0.0,0
1,1.1969,0,0.0,0,1.1969,0.0,0
1,1.2102,0,0.0,0,1.2102,0.0,0
4,1.0708,1,-0.0398,2,0.8294,0.017,0
3,1.0471,1,0.1416,4,0.4341,0.0286,0
26,0.0612,0,0.0,27,0.0586,0.0,2
7,0.0628,0,0.0013,26,0.0586,0.0,1
7,0.7804,0,0.0197,12,0.4108,0.0,1
27,0.0807,0,-0.0061,26,0.0586,0.0,2
5,0.8037,-7,-0.0285,7,0.8485,0.0,1
1,1.0791,0,0.0,0,1.0791,0.0,0
1,1.0088,0,-0.2981,2,1.1033,0.0,0
14,0.3795,1,-0.0261,12,0.4108,0.0,2
3,0.8212,0,-0.0105,7,0.7628,0.0,0
1,1.1617,1,0.0,1,1.0485,0.0,0
14,0.0587,0,0.0,19,0.0586,0.0026,2
3,1.0667,0,0.1473,4,0.9031,0.0,0
19,0.0586,1,-0.0001,26,0.0586,0.0,2
2,1.1033,0,0.0803,1,0.9337,0.0008,0
1,1.2676,0,0.0,12,0.4108,0.0,0
12,0.4108,0,0.0167,14,0.3795,0.0,2
11,0.0586,-1,0.0002,27,0.0586,0.0001,2
2,1.0782,-1,0.0002,2,1.1119,0.1019,0
2,0.8294,-1,-0.1379,4,0.4341,0.0312,0
1,1.0254,0,0.0,1,1.1723,0.0,0
4,0.4341,0,-0.0679,14,0.3795,0.0,1
2,1.1824,0,0.0,1,1.1631,0.0393,0
7,0.8485,6,-0.1717,5,0.8037,0.0,1
7,0.7985,0,0.0908,7,0.7628,0.0,1
2,0.7548,0,-0.2368,14,0.0587,0.0,0
1,1.0312,-1,-0.1333,1,1.2977,0.0,0
2,1.2143,1,-0.002,4,1.0708,0.0514,0
1,1.3069,1,0.0,1,1.0088,0.0,0
1,1.0485,0,0.0,1,1.1617,0.0,0
2,1.2962,0,0.0,1,1.1934,0.0164,0
1,0.7628,1,0.0,7,0.7804,0.0,0
1,1.3904,0,0.197,1,1.1934,0.0,0
1,1.1624,0,0.0,0,1.1624,0.0,0
1,1.1412,0,0.0,1,1.1969,0.0,0
2,1.2843,1,-0.0127,0,1.2843,0.0,0
1,0.8868,1,0.0,4,0.8294,0.0,0
1,1.0355,1,0.0,1,1.2977,0.0,0
1,1.2977,0,0.2622,1,1.0312,0.0,0
1,1.3368,0,0.0,3,0.8212,0.0,0
1,1.1799,0,0.0,1,0.7346,0.0,0
2,1.1119,2,0.0,2,1.0782,0.0321,0
4,0.9031,1,0.0056,5,0.8037,0.0,0
1,1.188,0,0.0,1,1.1114,0.0,0
1,1.1114,0,0.0,1,1.188,0.0,0
1,1.1723,0,0.0,1,1.0254,0.0,0
1,1.1934,1,0.0,2,1.2962,0.0,0
1,0.7346,0,0.0,14,0.0587,0.0,0
1,1.2421,1,0.0,2,0.7548,0.0,0
1,1.1132,1,0.0,1,1.0085,0.0,0
1,1.1631,0,0.0,2,1.1824,0.0,0
1,1.1969,1,0.0,1,1.1412,0.0,0
1,1.2102,1,0.0,0,1.2102,0.0,0
1,1.0085,1,0.0,1,1.1132,0.0,0
1,1.1989,0,0.0,0,1.1989,0.0,0
2,1.3051,0,0.0,0,1.3051,0.0,0
1,1.1844,1,0.0,0,1.1844,0.0,0
1,0.9337,0,-0.153,7,0.8485,0.0,0
10,0.058,-1,-0.0006,27,0.0589,0.0,2
1,1.0355,0,0.0,1,1.2977,0.0,0
6,0.3695,2,-0.0645,12,0.3597,0.0,1
1,1.3637,0,0.2005,1,1.0011,0.0,0
6,0.7851,-1,-0.0134,8,0.7132,0.0,1
1,1.2977,0,0.0,1,1.0312,0.0,0
20,0.0589,1,0.0003,26,0.058,0.0,2
27,0.0744,0,-0.0063,26,0.058,0.0,2
14,0.062,0,0.0033,20,0.058,0.0026,2
1,0.9182,1,0.0,3,0.9713,0.0,0
26,0.0612,0,0.0,27,0.058,0.0,2
3,0.7132,2,-0.0496,8,0.7303,0.0,0
12,0.3597,-2,-0.0198,9,0.3695,0.0,2
1,1.0202,0,0.0864,7,0.8555,0.0,0
1,1.1799,1,0.0,0,1.1799,0.0,0
1,1.2157,-2,0.149,3,0.9182,0.0,0
1,1.0485,1,0.0,0,1.0485,0.0,0
9,0.496,-3,0.0852,12,0.3597,0.0,2
1,1.343,1,0.0,1,1.0641,0.0,0
7,0.0673,0,0.0045,26,0.0589,0.0,1
1,1.2421,0,0.0,2,0.7262,0.0,0
8,0.7303,1,-0.0501,9,0.496,0.0,1
1,1.0254,0,-0.1469,1,1.1723,0.0,0
2,1.2962,2,0.0,1,1.1617,0.0378,0
1,1.0867,-1,-0.0166,2,1.0202,0.0,0
1,1.3904,0,0.0,1,1.1934,0.0,0
3,0.4342,3,0.0,12,0.3597,0.0,0
1,1.2114,1,0.0,5,1.0462,0.0,0
2,0.7262,0,-0.0286,14,0.062,0.0,0
1,0.8763,1,0.0,9,0.3695,0.0,0
2,1.0614,1,0.0526,1,1.0867,0.015,0
1,1.0085,0,0.0,1,1.1132,0.0,0
1,1.1844,1,0.0,0,1.1844,0.0,0
3,1.0294,0,-0.0176,6,0.3695,0.0277,0
1,1.1989,0,0.0,1,1.1624,0.0,0
1,1.1412,1,0.0,0,1.1412,0.0,0
5,1.0462,1,-0.0246,1,0.8387,0.0186,0
7,0.8555,0,0.0071,7,0.7969,0.0,1
1,1.0791,0,0.0,1,1.3368,0.0,0
1,0.8387,-1,0.0093,6,0.3695,0.0,0
1,1.1934,1,0.0,1,1.3904,0.0,0
3,0.9713,-1,0.0682,7,0.7969,0.0,0
7,0.7969,2,-0.0067,7,0.8555,0.0,1
2,1.3051,2,0.0,1,1.2716,0.0,0
1,1.1723,1,0.0,1,1.0254,0.0,0
1,1.2716,-1,-0.0127,2,1.2971,0.0,0
1,1.2102,0,0.0,0,1.2102,0.0,0
1,0.9808,0,0.094,5,0.8387,0.0,0
1,1.1114,0,0.0,1,1.188,0.0,0
1,1.3368,1,0.0,6,0.7851,0.0,0
1,1.3069,0,0.0,2,1.0614,0.0,0
1,1.0641,-1,-0.0141,1,1.343,0.0,0
1,1.0011,1,0.0,1,1.1631,0.0,0
1,1.0961,0,0.3616,14,0.062,0.0,0
1,1.188,0,0.0,1,1.1114,0.0,0
1,1.1631,1,0.0,1,1.0011,0.0,0
1,1.1624,1,0.0,1,1.1989,0.0,0
1,0.4502,1,0.0,12,0.3597,0.0,0
1,1.1969,0,0.0,0,1.1969,0.0,0
1,1.1617,0,0.0,2,1.2962,0.0,0
1,1.2971,1,0.0,1,1.2716,0.0,0
1,1.0312,0,0.0,1,1.2977,0.0,0
1,1.1132,0,0.0,1,1.0085,0.0,0
10,0.7451,2,0.0148,4,0.6351,0.0,1
27,0.0665,0,-0.0079,26,0.058,0.0,2
26,0.0612,0,0.0,27,0.058,0.0,2
10,0.058,0,0.0,27,0.0589,0.0008,2
1,1.1934,1,0.0,2,1.2962,0.0,0
20,0.0589,0,0.0,26,0.058,0.0004,2
11,0.8375,4,-0.018,4,0.8677,0.0,1
1,1.1412,0,0.0,0,1.1412,0.0,0
2,1.2143,1,-0.1287,2,1.0641,0.0086,0
17,0.3485,5,-0.0113,5,0.3566,0.0,2
4,0.8062,3,-0.0701,10,0.3566,0.0,1
1,1.1624,0,0.0,0,1.1624,0.0,0
2,1.2962,0,0.0,1,1.1934,0.0498,0
2,1.1033,0,0.0419,2,1.1962,0.0156,0
4,0.9792,-1,-0.067,3,0.9846,0.0108,0
5,0.3566,-1,-0.0129,17,0.3485,0.0,1
3,0.9846,2,0.1459,5,0.3566,0.0277,0
1,1.1615,-2,0.1321,5,0.3566,0.0,0
1,1.2716,0,0.0,2,1.2971,0.0,0
2,1.3051,0,0.0,1,1.2716,0.0,0
4,0.8677,-3,0.0708,11,0.8375,0.0,1
1,1.2288,1,0.0,0,1.2288,0.0,0
2,1.1962,1,-0.1106,2,1.1033,0.0006,0
1,1.0085,1,0.0,0,1.0085,0.0,0
1,1.0312,0,-0.2665,2,1.1666,0.0,0
